date,item_type,item_name,quantity,price,total_amount,season
2024-11-18,Dress,Summer Floral Dress,1,170.81,170.81,Fall
2024-11-18,Blouse,Silk Blouse,2,97.69,195.38,Fall
2024-11-19,Pants,Jeans,3,161.63,484.89,Fall
2024-11-19,Pants,Jeans,2,125.19,250.38,Fall
2024-11-19,Blouse,Cotton Shirt,2,72.23,144.46,Fall
2024-11-19,Blouse,Formal Blouse,1,119.24,119.24,Fall
2024-11-19,Dress,Evening Cocktail Dress,1,165.45,165.45,Fall
2024-11-19,Dress,Evening Cocktail Dress,1,247.57,247.57,Fall
2024-11-19,Pants,Casual Pants,1,156.61,156.61,Fall
2024-11-19,Dress,Business Formal Dress,2,142.82,285.64,Fall
2024-11-19,Blouse,Cotton Shirt,3,114.4,343.20000000000005,Fall
2024-11-19,Dress,Evening Cocktail Dress,3,295.56,886.6800000000001,Fall
2024-11-19,Blouse,Formal Blouse,3,126.67,380.01,Fall
2024-11-19,Dress,Casual Maxi Dress,3,193.31,579.9300000000001,Fall
2024-11-19,Pants,Jeans,1,121.83,121.83,Fall
2024-11-19,Blouse,Cotton Shirt,2,95.3,190.6,Fall
2024-11-19,Dress,Summer Floral Dress,1,196.62,196.62,Fall
2024-11-19,Pants,Business Trousers,2,165.92,331.84,Fall
2024-11-20,Pants,Casual Pants,3,196.04,588.12,Fall
2024-11-20,Dress,Summer Floral Dress,3,127.12,381.36,Fall
2024-11-20,Pants,Wide Leg Pants,3,192.08,576.24,Fall
2024-11-20,Pants,Jeans,3,145.38,436.14,Fall
2024-11-20,Dress,Casual Maxi Dress,1,119.04,119.04,Fall
2024-11-20,Dress,Business Formal Dress,2,151.55,303.1,Fall
2024-11-20,Dress,Summer Floral Dress,2,256.72,513.44,Fall
2024-11-20,Blouse,Cotton Shirt,2,137.95,275.9,Fall
2024-11-20,Pants,Business Trousers,3,184.41,553.23,Fall
2024-11-20,Blouse,Silk Blouse,2,65.6,131.2,Fall
2024-11-20,Pants,Business Trousers,2,120.55,241.1,Fall
2024-11-20,Blouse,Silk Blouse,2,127.18,254.36,Fall
2024-11-21,Blouse,Formal Blouse,2,112.17,224.34,Fall
2024-11-21,Pants,Casual Pants,2,123.3,246.6,Fall
2024-11-21,Blouse,Cotton Shirt,2,132.91,265.82,Fall
2024-11-21,Blouse,Cotton Shirt,3,137.52,412.56000000000006,Fall
2024-11-21,Pants,Wide Leg Pants,2,200.8,401.6,Fall
2024-11-21,Dress,Evening Cocktail Dress,2,195.89,391.78,Fall
2024-11-22,Dress,Business Formal Dress,1,242.58,242.58,Fall
2024-11-22,Pants,Business Trousers,1,163.88,163.88,Fall
2024-11-22,Dress,Evening Cocktail Dress,3,247.88,743.64,Fall
2024-11-22,Blouse,Silk Blouse,1,129.28,129.28,Fall
2024-11-22,Pants,Wide Leg Pants,1,116.0,116.0,Fall
2024-11-22,Dress,Evening Cocktail Dress,1,217.38,217.38,Fall
2024-11-22,Blouse,Casual Top,1,100.24,100.24,Fall
2024-11-22,Pants,Jeans,3,192.33,576.99,Fall
2024-11-22,Dress,Summer Floral Dress,2,92.23,184.46,Fall
2024-11-22,Blouse,Casual Top,1,82.18,82.18,Fall
2024-11-22,Dress,Summer Floral Dress,1,224.77,224.77,Fall
2024-11-22,Dress,Evening Cocktail Dress,1,193.71,193.71,Fall
2024-11-23,Dress,Evening Cocktail Dress,1,99.05,99.05,Fall
2024-11-23,Dress,Business Formal Dress,1,244.35,244.35,Fall
2024-11-23,Pants,Wide Leg Pants,1,163.5,163.5,Fall
2024-11-23,Dress,Summer Floral Dress,2,288.14,576.28,Fall
2024-11-23,Pants,Wide Leg Pants,2,144.98,289.96,Fall
2024-11-23,Dress,Summer Floral Dress,3,89.46,268.38,Fall
2024-11-23,Blouse,Casual Top,3,54.41,163.23,Fall
2024-11-23,Dress,Business Formal Dress,2,123.47,246.94,Fall
2024-11-23,Blouse,Formal Blouse,1,81.37,81.37,Fall
2024-11-23,Pants,Business Trousers,1,172.39,172.39,Fall
2024-11-23,Blouse,Cotton Shirt,1,109.57,109.57,Fall
2024-11-23,Pants,Business Trousers,1,190.65,190.65,Fall
2024-11-24,Dress,Business Formal Dress,1,116.45,116.45,Fall
2024-11-24,Blouse,Silk Blouse,2,112.99,225.98,Fall
2024-11-24,Pants,Wide Leg Pants,1,179.05,179.05,Fall
2024-11-24,Blouse,Cotton Shirt,3,90.05,270.15,Fall
2024-11-24,Blouse,Formal Blouse,2,140.7,281.4,Fall
2024-11-24,Pants,Wide Leg Pants,2,109.12,218.24,Fall
2024-11-24,Pants,Jeans,3,180.56,541.6800000000001,Fall
2024-11-24,Blouse,Silk Blouse,2,64.28,128.56,Fall
2024-11-24,Dress,Evening Cocktail Dress,3,288.26,864.78,Fall
2024-11-24,Pants,Business Trousers,2,174.2,348.4,Fall
2024-11-24,Blouse,Casual Top,2,58.76,117.52,Fall
2024-11-24,Dress,Business Formal Dress,1,226.59,226.59,Fall
2024-11-25,Dress,Casual Maxi Dress,2,127.69,255.38,Fall
2024-11-25,Dress,Casual Maxi Dress,1,137.08,137.08,Fall
2024-11-25,Pants,Casual Pants,2,202.22,404.44,Fall
2024-11-25,Blouse,Casual Top,3,138.94,416.82,Fall
2024-11-25,Pants,Jeans,3,136.29,408.87,Fall
2024-11-25,Blouse,Casual Top,2,95.38,190.76,Fall
2024-11-25,Dress,Casual Maxi Dress,2,204.51,409.02,Fall
2024-11-25,Pants,Casual Pants,2,193.72,387.44,Fall
2024-11-25,Pants,Jeans,1,173.0,173.0,Fall
2024-11-25,Dress,Evening Cocktail Dress,1,220.43,220.43,Fall
2024-11-25,Dress,Casual Maxi Dress,2,110.97,221.94,Fall
2024-11-25,Pants,Casual Pants,2,160.61,321.22,Fall
2024-11-25,Dress,Business Formal Dress,1,111.71,111.71,Fall
2024-11-26,Blouse,Formal Blouse,2,71.94,143.88,Fall
2024-11-26,Blouse,Cotton Shirt,3,117.87,353.61,Fall
2024-11-26,Dress,Casual Maxi Dress,2,147.99,295.98,Fall
2024-11-26,Dress,Summer Floral Dress,1,141.0,141.0,Fall
2024-11-26,Pants,Jeans,1,202.25,202.25,Fall
2024-11-26,Pants,Jeans,2,99.15,198.3,Fall
2024-11-26,Pants,Wide Leg Pants,1,178.14,178.14,Fall
2024-11-26,Blouse,Silk Blouse,1,60.93,60.93,Fall
2024-11-26,Dress,Evening Cocktail Dress,3,234.04,702.12,Fall
2024-11-26,Blouse,Casual Top,1,107.77,107.77,Fall
2024-11-26,Dress,Summer Floral Dress,2,192.87,385.74,Fall
2024-11-26,Pants,Casual Pants,3,126.25,378.75,Fall
2024-11-26,Dress,Evening Cocktail Dress,2,254.87,509.74,Fall
2024-11-27,Dress,Summer Floral Dress,1,188.5,188.5,Fall
2024-11-27,Dress,Summer Floral Dress,3,137.3,411.90000000000003,Fall
2024-11-27,Dress,Evening Cocktail Dress,1,258.45,258.45,Fall
2024-11-27,Pants,Jeans,2,190.21,380.42,Fall
2024-11-27,Blouse,Formal Blouse,2,61.07,122.14,Fall
2024-11-27,Pants,Wide Leg Pants,2,203.3,406.6,Fall
2024-11-27,Blouse,Formal Blouse,1,56.13,56.13,Fall
2024-11-27,Dress,Evening Cocktail Dress,2,264.24,528.48,Fall
2024-11-27,Dress,Evening Cocktail Dress,1,137.32,137.32,Fall
2024-11-28,Dress,Casual Maxi Dress,2,100.78,201.56,Fall
2024-11-28,Blouse,Casual Top,2,55.68,111.36,Fall
2024-11-28,Dress,Evening Cocktail Dress,3,156.99,470.97,Fall
2024-11-28,Blouse,Formal Blouse,3,83.78,251.34,Fall
2024-11-28,Pants,Jeans,2,130.84,261.68,Fall
2024-11-29,Pants,Casual Pants,2,206.66,413.32,Fall
2024-11-29,Dress,Business Formal Dress,3,105.98,317.94,Fall
2024-11-29,Pants,Wide Leg Pants,1,198.01,198.01,Fall
2024-11-29,Blouse,Cotton Shirt,2,102.92,205.84,Fall
2024-11-29,Blouse,Silk Blouse,2,99.98,199.96,Fall
2024-11-29,Pants,Casual Pants,2,194.0,388.0,Fall
2024-11-29,Blouse,Cotton Shirt,2,62.04,124.08,Fall
2024-11-29,Blouse,Formal Blouse,3,88.17,264.51,Fall
2024-11-29,Pants,Business Trousers,2,167.9,335.8,Fall
2024-11-29,Blouse,Cotton Shirt,2,131.68,263.36,Fall
2024-11-29,Blouse,Casual Top,1,114.85,114.85,Fall
2024-11-29,Dress,Business Formal Dress,2,152.05,304.1,Fall
2024-11-29,Blouse,Formal Blouse,3,72.72,218.16,Fall
2024-11-29,Pants,Jeans,1,191.5,191.5,Fall
2024-11-29,Blouse,Silk Blouse,1,60.08,60.08,Fall
2024-11-30,Pants,Wide Leg Pants,3,178.04,534.12,Fall
2024-11-30,Pants,Business Trousers,2,119.79,239.58,Fall
2024-11-30,Pants,Casual Pants,1,197.05,197.05,Fall
2024-11-30,Blouse,Formal Blouse,3,81.6,244.79999999999998,Fall
2024-11-30,Pants,Casual Pants,3,106.15,318.45000000000005,Fall
2024-11-30,Pants,Jeans,1,168.8,168.8,Fall
2024-11-30,Pants,Wide Leg Pants,2,117.86,235.72,Fall
2024-11-30,Blouse,Silk Blouse,2,76.22,152.44,Fall
2024-11-30,Dress,Casual Maxi Dress,1,198.58,198.58,Fall
2024-11-30,Blouse,Silk Blouse,2,137.77,275.54,Fall
2024-11-30,Pants,Casual Pants,1,167.6,167.6,Fall
2024-11-30,Pants,Business Trousers,1,93.67,93.67,Fall
2024-11-30,Pants,Business Trousers,3,100.63,301.89,Fall
2024-11-30,Pants,Wide Leg Pants,3,121.63,364.89,Fall
2024-11-30,Pants,Business Trousers,2,138.61,277.22,Fall
2024-11-30,Dress,Business Formal Dress,2,145.14,290.28,Fall
2024-12-01,Pants,Jeans,3,144.84,434.52,Winter
2024-12-01,Dress,Business Formal Dress,3,200.83,602.49,Winter
2024-12-01,Dress,Summer Floral Dress,1,68.22,68.22,Winter
2024-12-01,Blouse,Formal Blouse,1,62.47,62.47,Winter
2024-12-01,Blouse,Silk Blouse,1,59.67,59.67,Winter
2024-12-01,Dress,Evening Cocktail Dress,2,81.73,163.46,Winter
2024-12-01,Blouse,Cotton Shirt,3,96.95,290.85,Winter
2024-12-01,Dress,Evening Cocktail Dress,3,167.79,503.37,Winter
2024-12-01,Pants,Business Trousers,1,112.17,112.17,Winter
2024-12-02,Pants,Business Trousers,3,111.71,335.13,Winter
2024-12-02,Blouse,Cotton Shirt,3,84.5,253.5,Winter
2024-12-02,Blouse,Casual Top,3,92.82,278.46,Winter
2024-12-02,Blouse,Silk Blouse,3,114.53,343.59000000000003,Winter
2024-12-02,Dress,Casual Maxi Dress,1,118.4,118.4,Winter
2024-12-02,Dress,Casual Maxi Dress,1,126.98,126.98,Winter
2024-12-02,Pants,Jeans,3,94.17,282.51,Winter
2024-12-02,Dress,Summer Floral Dress,1,171.32,171.32,Winter
2024-12-02,Blouse,Cotton Shirt,3,65.91,197.73,Winter
2024-12-02,Pants,Wide Leg Pants,1,158.42,158.42,Winter
2024-12-03,Blouse,Formal Blouse,2,128.15,256.3,Winter
2024-12-03,Blouse,Formal Blouse,2,77.97,155.94,Winter
2024-12-03,Pants,Casual Pants,3,127.07,381.21,Winter
2024-12-04,Dress,Business Formal Dress,2,156.62,313.24,Winter
2024-12-04,Dress,Business Formal Dress,1,202.4,202.4,Winter
2024-12-04,Dress,Business Formal Dress,1,198.75,198.75,Winter
2024-12-04,Dress,Business Formal Dress,3,171.97,515.91,Winter
2024-12-05,Pants,Business Trousers,1,151.3,151.3,Winter
2024-12-05,Pants,Jeans,1,152.09,152.09,Winter
2024-12-05,Dress,Business Formal Dress,2,128.15,256.3,Winter
2024-12-05,Dress,Evening Cocktail Dress,3,189.62,568.86,Winter
2024-12-05,Pants,Jeans,2,156.12,312.24,Winter
2024-12-05,Pants,Wide Leg Pants,2,131.07,262.14,Winter
2024-12-05,Pants,Jeans,2,157.12,314.24,Winter
2024-12-05,Pants,Jeans,1,95.93,95.93,Winter
2024-12-05,Blouse,Casual Top,3,55.74,167.22,Winter
2024-12-05,Dress,Evening Cocktail Dress,3,85.81,257.43,Winter
2024-12-06,Pants,Jeans,3,108.68,326.04,Winter
2024-12-06,Dress,Casual Maxi Dress,2,173.56,347.12,Winter
2024-12-06,Dress,Business Formal Dress,3,161.1,483.29999999999995,Winter
2024-12-06,Pants,Jeans,2,172.96,345.92,Winter
2024-12-06,Blouse,Cotton Shirt,1,95.43,95.43,Winter
2024-12-06,Dress,Casual Maxi Dress,2,133.72,267.44,Winter
2024-12-06,Pants,Business Trousers,3,160.34,481.02,Winter
2024-12-06,Blouse,Cotton Shirt,1,124.23,124.23,Winter
2024-12-06,Pants,Casual Pants,1,188.31,188.31,Winter
2024-12-06,Dress,Casual Maxi Dress,3,110.13,330.39,Winter
2024-12-07,Dress,Business Formal Dress,2,179.25,358.5,Winter
2024-12-07,Blouse,Casual Top,3,75.07,225.20999999999998,Winter
2024-12-07,Pants,Wide Leg Pants,2,154.86,309.72,Winter
2024-12-07,Pants,Business Trousers,2,163.2,326.4,Winter
2024-12-07,Pants,Wide Leg Pants,1,89.59,89.59,Winter
2024-12-07,Blouse,Formal Blouse,3,115.82,347.46,Winter
2024-12-07,Dress,Evening Cocktail Dress,2,106.67,213.34,Winter
2024-12-07,Dress,Summer Floral Dress,2,151.45,302.9,Winter
2024-12-07,Blouse,Cotton Shirt,2,49.65,99.3,Winter
2024-12-07,Pants,Wide Leg Pants,3,107.46,322.38,Winter
2024-12-07,Blouse,Silk Blouse,2,63.45,126.9,Winter
2024-12-07,Blouse,Formal Blouse,3,52.52,157.56,Winter
2024-12-07,Dress,Casual Maxi Dress,1,70.66,70.66,Winter
2024-12-08,Pants,Business Trousers,2,128.93,257.86,Winter
2024-12-08,Blouse,Formal Blouse,3,122.21,366.63,Winter
2024-12-08,Blouse,Cotton Shirt,3,105.21,315.63,Winter
2024-12-08,Blouse,Silk Blouse,2,99.92,199.84,Winter
2024-12-08,Pants,Business Trousers,1,153.82,153.82,Winter
2024-12-08,Pants,Business Trousers,3,102.97,308.90999999999997,Winter
2024-12-08,Dress,Casual Maxi Dress,2,130.33,260.66,Winter
2024-12-08,Blouse,Casual Top,3,71.36,214.07999999999998,Winter
2024-12-08,Blouse,Silk Blouse,3,96.06,288.18,Winter
2024-12-08,Pants,Business Trousers,3,166.32,498.96,Winter
2024-12-08,Dress,Summer Floral Dress,2,113.47,226.94,Winter
2024-12-08,Blouse,Cotton Shirt,3,93.3,279.9,Winter
2024-12-08,Dress,Summer Floral Dress,3,147.51,442.53,Winter
2024-12-08,Pants,Casual Pants,1,185.66,185.66,Winter
2024-12-08,Dress,Business Formal Dress,1,184.19,184.19,Winter
2024-12-08,Blouse,Formal Blouse,3,114.69,344.07,Winter
2024-12-08,Pants,Casual Pants,3,109.9,329.70000000000005,Winter
2024-12-08,Pants,Business Trousers,2,104.88,209.76,Winter
2024-12-09,Blouse,Formal Blouse,2,60.99,121.98,Winter
2024-12-09,Pants,Wide Leg Pants,3,109.35,328.04999999999995,Winter
2024-12-09,Dress,Summer Floral Dress,3,103.7,311.1,Winter
2024-12-09,Pants,Casual Pants,2,165.03,330.06,Winter
2024-12-09,Blouse,Formal Blouse,2,104.54,209.08,Winter
2024-12-09,Dress,Business Formal Dress,2,94.98,189.96,Winter
2024-12-09,Pants,Wide Leg Pants,3,119.77,359.31,Winter
2024-12-09,Blouse,Formal Blouse,1,96.01,96.01,Winter
2024-12-09,Blouse,Casual Top,2,66.92,133.84,Winter
2024-12-10,Dress,Evening Cocktail Dress,2,93.77,187.54,Winter
2024-12-10,Blouse,Casual Top,2,58.28,116.56,Winter
2024-12-10,Dress,Evening Cocktail Dress,3,201.22,603.66,Winter
2024-12-10,Blouse,Silk Blouse,3,113.2,339.6,Winter
2024-12-10,Dress,Business Formal Dress,3,70.91,212.73,Winter
2024-12-10,Dress,Evening Cocktail Dress,3,169.79,509.37,Winter
2024-12-11,Pants,Business Trousers,2,151.91,303.82,Winter
2024-12-11,Dress,Evening Cocktail Dress,1,64.24,64.24,Winter
2024-12-11,Dress,Summer Floral Dress,3,166.21,498.63,Winter
2024-12-11,Pants,Casual Pants,2,95.18,190.36,Winter
2024-12-11,Blouse,Cotton Shirt,1,115.11,115.11,Winter
2024-12-11,Blouse,Casual Top,1,119.93,119.93,Winter
2024-12-11,Dress,Summer Floral Dress,2,136.23,272.46,Winter
2024-12-11,Blouse,Formal Blouse,3,96.22,288.65999999999997,Winter
2024-12-11,Pants,Wide Leg Pants,2,125.84,251.68,Winter
2024-12-12,Pants,Business Trousers,2,95.27,190.54,Winter
2024-12-12,Dress,Summer Floral Dress,1,150.01,150.01,Winter
2024-12-12,Dress,Evening Cocktail Dress,3,62.94,188.82,Winter
2024-12-12,Pants,Casual Pants,3,169.12,507.36,Winter
2024-12-12,Pants,Casual Pants,3,182.39,547.17,Winter
2024-12-12,Blouse,Cotton Shirt,2,110.53,221.06,Winter
2024-12-12,Pants,Casual Pants,3,122.95,368.85,Winter
2024-12-12,Pants,Casual Pants,2,92.24,184.48,Winter
2024-12-12,Dress,Summer Floral Dress,2,82.74,165.48,Winter
2024-12-12,Blouse,Cotton Shirt,2,112.86,225.72,Winter
2024-12-12,Dress,Evening Cocktail Dress,1,171.71,171.71,Winter
2024-12-12,Blouse,Casual Top,3,79.68,239.04000000000002,Winter
2024-12-13,Dress,Evening Cocktail Dress,3,151.25,453.75,Winter
2024-12-13,Blouse,Silk Blouse,1,76.98,76.98,Winter
2024-12-13,Dress,Business Formal Dress,3,126.43,379.29,Winter
2024-12-13,Pants,Jeans,2,83.98,167.96,Winter
2024-12-13,Pants,Business Trousers,2,148.9,297.8,Winter
2024-12-13,Pants,Wide Leg Pants,2,96.49,192.98,Winter
2024-12-13,Pants,Casual Pants,1,117.66,117.66,Winter
2024-12-13,Dress,Casual Maxi Dress,2,128.83,257.66,Winter
2024-12-13,Dress,Evening Cocktail Dress,3,70.14,210.42000000000002,Winter
2024-12-13,Dress,Evening Cocktail Dress,2,90.51,181.02,Winter
2024-12-13,Dress,Casual Maxi Dress,2,186.56,373.12,Winter
2024-12-14,Blouse,Silk Blouse,1,103.04,103.04,Winter
2024-12-14,Pants,Casual Pants,3,145.5,436.5,Winter
2024-12-14,Blouse,Casual Top,3,91.42,274.26,Winter
2024-12-14,Dress,Evening Cocktail Dress,3,100.05,300.15,Winter
2024-12-14,Blouse,Cotton Shirt,1,55.37,55.37,Winter
2024-12-14,Dress,Business Formal Dress,1,162.88,162.88,Winter
2024-12-14,Dress,Evening Cocktail Dress,1,90.64,90.64,Winter
2024-12-14,Pants,Business Trousers,1,132.96,132.96,Winter
2024-12-14,Dress,Evening Cocktail Dress,3,192.68,578.04,Winter
2024-12-14,Blouse,Casual Top,1,120.2,120.2,Winter
2024-12-14,Pants,Jeans,2,141.66,283.32,Winter
2024-12-14,Pants,Casual Pants,3,151.17,453.51,Winter
2024-12-14,Dress,Casual Maxi Dress,3,123.25,369.75,Winter
2024-12-14,Pants,Business Trousers,2,172.05,344.1,Winter
2024-12-15,Pants,Casual Pants,2,139.22,278.44,Winter
2024-12-15,Blouse,Casual Top,3,121.41,364.23,Winter
2024-12-15,Dress,Business Formal Dress,1,144.14,144.14,Winter
2024-12-15,Dress,Business Formal Dress,1,161.1,161.1,Winter
2024-12-15,Dress,Casual Maxi Dress,2,100.88,201.76,Winter
2024-12-15,Blouse,Casual Top,3,81.13,243.39,Winter
2024-12-15,Dress,Summer Floral Dress,1,125.96,125.96,Winter
2024-12-15,Blouse,Casual Top,1,81.57,81.57,Winter
2024-12-15,Pants,Wide Leg Pants,1,116.76,116.76,Winter
2024-12-15,Pants,Wide Leg Pants,2,124.83,249.66,Winter
2024-12-16,Pants,Jeans,2,119.89,239.78,Winter
2024-12-16,Blouse,Silk Blouse,2,124.46,248.92,Winter
2024-12-16,Dress,Summer Floral Dress,2,105.47,210.94,Winter
2024-12-16,Dress,Business Formal Dress,1,82.38,82.38,Winter
2024-12-16,Blouse,Silk Blouse,2,88.18,176.36,Winter
2024-12-16,Blouse,Cotton Shirt,1,128.95,128.95,Winter
2024-12-16,Dress,Casual Maxi Dress,3,109.91,329.73,Winter
2024-12-16,Pants,Jeans,2,121.17,242.34,Winter
2024-12-16,Blouse,Cotton Shirt,1,61.83,61.83,Winter
2024-12-16,Pants,Casual Pants,3,149.89,449.66999999999996,Winter
2024-12-17,Blouse,Cotton Shirt,3,117.39,352.17,Winter
2024-12-17,Dress,Business Formal Dress,3,87.89,263.67,Winter
2024-12-17,Pants,Casual Pants,3,98.03,294.09000000000003,Winter
2024-12-17,Dress,Summer Floral Dress,3,121.57,364.71,Winter
2024-12-17,Dress,Business Formal Dress,2,94.09,188.18,Winter
2024-12-17,Blouse,Silk Blouse,2,78.43,156.86,Winter
2024-12-17,Pants,Wide Leg Pants,1,145.06,145.06,Winter
2024-12-18,Dress,Business Formal Dress,2,95.28,190.56,Winter
2024-12-18,Blouse,Formal Blouse,3,96.53,289.59000000000003,Winter
2024-12-18,Blouse,Silk Blouse,2,58.72,117.44,Winter
2024-12-18,Blouse,Formal Blouse,2,85.98,171.96,Winter
2024-12-18,Dress,Business Formal Dress,2,68.62,137.24,Winter
2024-12-18,Blouse,Silk Blouse,3,94.3,282.9,Winter
2024-12-18,Pants,Business Trousers,2,170.52,341.04,Winter
2024-12-18,Pants,Business Trousers,2,143.8,287.6,Winter
2024-12-18,Pants,Business Trousers,3,135.76,407.28,Winter
2024-12-18,Dress,Summer Floral Dress,1,111.9,111.9,Winter
2024-12-19,Blouse,Formal Blouse,3,83.56,250.68,Winter
2024-12-19,Dress,Evening Cocktail Dress,3,62.88,188.64000000000001,Winter
2024-12-19,Pants,Casual Pants,2,164.27,328.54,Winter
2024-12-19,Pants,Casual Pants,3,161.01,483.03,Winter
2024-12-19,Pants,Wide Leg Pants,3,167.2,501.59999999999997,Winter
2024-12-19,Blouse,Silk Blouse,2,124.83,249.66,Winter
2024-12-19,Blouse,Cotton Shirt,2,88.64,177.28,Winter
2024-12-19,Blouse,Cotton Shirt,3,120.56,361.68,Winter
2024-12-20,Pants,Wide Leg Pants,1,118.99,118.99,Winter
2024-12-20,Pants,Wide Leg Pants,1,139.86,139.86,Winter
2024-12-20,Dress,Evening Cocktail Dress,1,111.72,111.72,Winter
2024-12-20,Dress,Business Formal Dress,3,173.86,521.58,Winter
2024-12-20,Blouse,Cotton Shirt,3,59.46,178.38,Winter
2024-12-20,Blouse,Formal Blouse,3,122.81,368.43,Winter
2024-12-20,Dress,Casual Maxi Dress,3,70.35,211.04999999999998,Winter
2024-12-20,Dress,Business Formal Dress,1,178.24,178.24,Winter
2024-12-20,Pants,Jeans,2,96.68,193.36,Winter
2024-12-20,Dress,Casual Maxi Dress,2,195.12,390.24,Winter
2024-12-21,Dress,Evening Cocktail Dress,3,204.86,614.58,Winter
2024-12-21,Blouse,Casual Top,2,123.3,246.6,Winter
2024-12-21,Blouse,Formal Blouse,3,122.42,367.26,Winter
2024-12-21,Pants,Wide Leg Pants,1,171.27,171.27,Winter
2024-12-21,Pants,Jeans,1,95.28,95.28,Winter
2024-12-21,Blouse,Formal Blouse,1,71.16,71.16,Winter
2024-12-21,Blouse,Casual Top,3,121.86,365.58,Winter
2024-12-21,Pants,Jeans,1,117.32,117.32,Winter
2024-12-21,Dress,Business Formal Dress,1,164.38,164.38,Winter
2024-12-21,Blouse,Silk Blouse,2,58.82,117.64,Winter
2024-12-21,Pants,Casual Pants,2,178.55,357.1,Winter
2024-12-21,Pants,Casual Pants,1,120.86,120.86,Winter
2024-12-21,Blouse,Formal Blouse,3,69.17,207.51,Winter
2024-12-21,Blouse,Silk Blouse,2,54.92,109.84,Winter
2024-12-21,Dress,Business Formal Dress,1,125.41,125.41,Winter
2024-12-21,Pants,Business Trousers,1,190.67,190.67,Winter
2024-12-21,Dress,Casual Maxi Dress,3,118.26,354.78000000000003,Winter
2024-12-21,Dress,Business Formal Dress,1,154.86,154.86,Winter
2024-12-21,Blouse,Silk Blouse,2,52.49,104.98,Winter
2024-12-21,Pants,Wide Leg Pants,3,172.77,518.3100000000001,Winter
2024-12-21,Pants,Business Trousers,1,85.88,85.88,Winter
2024-12-21,Dress,Casual Maxi Dress,1,96.55,96.55,Winter
2024-12-22,Blouse,Formal Blouse,3,58.27,174.81,Winter
2024-12-22,Blouse,Casual Top,2,66.46,132.92,Winter
2024-12-22,Blouse,Cotton Shirt,2,64.87,129.74,Winter
2024-12-22,Dress,Summer Floral Dress,2,181.8,363.6,Winter
2024-12-22,Blouse,Casual Top,3,107.34,322.02,Winter
2024-12-22,Blouse,Casual Top,1,107.72,107.72,Winter
2024-12-22,Dress,Business Formal Dress,1,189.42,189.42,Winter
2024-12-22,Pants,Casual Pants,3,100.95,302.85,Winter
2024-12-23,Pants,Casual Pants,1,187.58,187.58,Winter
2024-12-23,Pants,Business Trousers,2,189.12,378.24,Winter
2024-12-23,Pants,Casual Pants,2,98.83,197.66,Winter
2024-12-23,Dress,Business Formal Dress,3,149.68,449.04,Winter
2024-12-24,Pants,Business Trousers,2,140.79,281.58,Winter
2024-12-24,Pants,Business Trousers,1,111.82,111.82,Winter
2024-12-24,Pants,Jeans,1,157.9,157.9,Winter
2024-12-24,Dress,Business Formal Dress,2,86.45,172.9,Winter
2024-12-24,Dress,Business Formal Dress,2,134.84,269.68,Winter
2024-12-24,Blouse,Silk Blouse,1,81.84,81.84,Winter
2024-12-24,Pants,Casual Pants,1,143.48,143.48,Winter
2024-12-25,Blouse,Formal Blouse,3,105.81,317.43,Winter
2024-12-25,Dress,Summer Floral Dress,1,132.16,132.16,Winter
2024-12-25,Pants,Wide Leg Pants,1,112.44,112.44,Winter
2024-12-25,Dress,Business Formal Dress,3,198.88,596.64,Winter
2024-12-25,Pants,Wide Leg Pants,1,130.1,130.1,Winter
2024-12-25,Blouse,Formal Blouse,1,128.55,128.55,Winter
2024-12-25,Dress,Evening Cocktail Dress,3,193.5,580.5,Winter
2024-12-25,Pants,Wide Leg Pants,1,160.04,160.04,Winter
2024-12-26,Dress,Casual Maxi Dress,2,199.87,399.74,Winter
2024-12-26,Blouse,Formal Blouse,2,55.77,111.54,Winter
2024-12-26,Dress,Business Formal Dress,2,164.36,328.72,Winter
2024-12-26,Pants,Business Trousers,3,176.6,529.8,Winter
2024-12-26,Dress,Business Formal Dress,2,159.64,319.28,Winter
2024-12-26,Pants,Casual Pants,3,186.03,558.09,Winter
2024-12-26,Dress,Business Formal Dress,2,78.52,157.04,Winter
2024-12-26,Blouse,Casual Top,3,50.46,151.38,Winter
2024-12-26,Blouse,Cotton Shirt,1,59.19,59.19,Winter
2024-12-26,Blouse,Cotton Shirt,2,103.24,206.48,Winter
2024-12-26,Dress,Summer Floral Dress,1,205.67,205.67,Winter
2024-12-26,Dress,Business Formal Dress,2,169.92,339.84,Winter
2024-12-26,Dress,Summer Floral Dress,2,186.7,373.4,Winter
2024-12-26,Pants,Casual Pants,1,146.24,146.24,Winter
2024-12-27,Pants,Casual Pants,2,134.29,268.58,Winter
2024-12-27,Dress,Business Formal Dress,2,176.99,353.98,Winter
2024-12-27,Pants,Jeans,2,190.06,380.12,Winter
2024-12-27,Pants,Business Trousers,1,161.2,161.2,Winter
2024-12-27,Pants,Wide Leg Pants,3,187.23,561.6899999999999,Winter
2024-12-27,Pants,Jeans,3,103.74,311.21999999999997,Winter
2024-12-27,Blouse,Silk Blouse,1,94.58,94.58,Winter
2024-12-27,Pants,Wide Leg Pants,1,144.41,144.41,Winter
2024-12-28,Pants,Casual Pants,1,171.13,171.13,Winter
2024-12-28,Pants,Jeans,2,108.96,217.92,Winter
2024-12-28,Pants,Jeans,2,87.35,174.7,Winter
